Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,T:System.Windows.Input.Key,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,T:System.Windows.Input.Key,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,F:System.Windows.Input.Key.Z,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,316,29,M:System.Windows.Window.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,T:System.Windows.Input.Key,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,T:System.Windows.Input.Key,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,F:System.Windows.Input.Key.Escape,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,T:System.Windows.Input.Key,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,314,8,P:System.Windows.Input.KeyEventArgs.Key,,,,,switch (e.Key)         {             case Key.Escape: Close(); break;              case Key.Z:                 if (_isFitMode) EnterZoomMode(1.0);                 else { _isFitMode = true; ApplyMode(); }                 break;              case Key.OemPlus:             case Key.Add:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) * 1.25);                 break;              case Key.OemMinus:             case Key.Subtract:                 EnterZoomMode((_isFitMode ? GetFitScale() : _zoomLevel) / 1.25);                 break;              case Key.Left:             case Key.Up:                 if (_currentIndex > 0) { _currentIndex--; _ = LoadCurrentAsync(); }                 break;              case Key.Right:             case Key.Down:             case Key.Return:                 if (_currentIndex < _rows.Count - 1) { _currentIndex++; _ = LoadCurrentAsync(); }                 break;              // Cycle image versions: full → EXIF thumbnail → Thumbs.db cache → full …             case Key.Tab:                 if (_versions.Count > 1)                 {                     _versionIndex = (_versionIndex - 1 + _versions.Count) % _versions.Count;                     ShowVersion();                 }                 break;              // Rotate the display — does not modify source pixels.             case Key.L: Rotate(-90); break;             case Key.R: Rotate(90);  break;         }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,304,8,P:System.Windows.Media.Imaging.BitmapSource.PixelHeight,,,,,var scaleY = ActualHeight / src.PixelHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,304,8,P:System.Windows.FrameworkElement.ActualHeight,,,,,var scaleY = ActualHeight / src.PixelHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,303,8,P:System.Windows.Media.Imaging.BitmapSource.PixelWidth,,,,,var scaleX = ActualWidth  / src.PixelWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,303,8,P:System.Windows.FrameworkElement.ActualWidth,,,,,var scaleX = ActualWidth  / src.PixelWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,300,8,P:System.Windows.FrameworkElement.ActualHeight,,,,,if (src is null || ActualWidth <= 0 || ActualHeight <= 0)             return 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,300,8,P:System.Windows.FrameworkElement.ActualWidth,,,,,if (src is null || ActualWidth <= 0 || ActualHeight <= 0)             return 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,299,8,T:System.Windows.Controls.Image,,,,,var src = FitImage.Source as BitmapSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,299,8,T:System.Windows.Media.ImageSource,,,,,var src = FitImage.Source as BitmapSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,299,8,P:System.Windows.Controls.Image.Source,,,,,var src = FitImage.Source as BitmapSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,285,8,T:System.Windows.Controls.TextBlock,,,,,"ZoomInfoText.Text = (_isFitMode ? ""Fit"" : $""{_zoomLevel * 100:F0}%"") + rotLabel;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,285,8,P:System.Windows.Controls.TextBlock.Text,,,,,"ZoomInfoText.Text = (_isFitMode ? ""Fit"" : $""{_zoomLevel * 100:F0}%"") + rotLabel;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,282,8,T:System.Windows.Controls.TextBlock,,,,,"FileInfoText.Text = $""{prefix}{row.DisplayName}{versionLabel}   ({_currentIndex + 1} / {_rows.Count})"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,282,8,P:System.Windows.Controls.TextBlock.Text,,,,,"FileInfoText.Text = $""{prefix}{row.DisplayName}{versionLabel}   ({_currentIndex + 1} / {_rows.Count})"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,279,12,T:System.Windows.Media.Imaging.BitmapSource,,,,,"versionLabel = $""  \u2014  {ver.Label}  ({ver.Source.PixelWidth}\u00d7{ver.Source.PixelHeight})"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,279,12,P:System.Windows.Media.Imaging.BitmapSource.PixelHeight,,,,,"versionLabel = $""  \u2014  {ver.Label}  ({ver.Source.PixelWidth}\u00d7{ver.Source.PixelHeight})"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,279,12,T:System.Windows.Media.Imaging.BitmapSource,,,,,"versionLabel = $""  \u2014  {ver.Label}  ({ver.Source.PixelWidth}\u00d7{ver.Source.PixelHeight})"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,279,12,P:System.Windows.Media.Imaging.BitmapSource.PixelWidth,,,,,"versionLabel = $""  \u2014  {ver.Label}  ({ver.Source.PixelWidth}\u00d7{ver.Source.PixelHeight})"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,266,8,T:System.Windows.Controls.Image,,,,,"RenderOptions.SetBitmapScalingMode(ZoomImage, mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,266,8,T:System.Windows.Media.RenderOptions,,,,,"RenderOptions.SetBitmapScalingMode(ZoomImage, mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,266,8,"M:System.Windows.Media.RenderOptions.SetBitmapScalingMode(System.Windows.DependencyObject,System.Windows.Media.BitmapScalingMode)",,,,,"RenderOptions.SetBitmapScalingMode(ZoomImage, mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,265,8,T:System.Windows.Controls.Image,,,,,"RenderOptions.SetBitmapScalingMode(FitImage,  mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,265,8,T:System.Windows.Media.RenderOptions,,,,,"RenderOptions.SetBitmapScalingMode(FitImage,  mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,265,8,"M:System.Windows.Media.RenderOptions.SetBitmapScalingMode(System.Windows.DependencyObject,System.Windows.Media.BitmapScalingMode)",,,,,"RenderOptions.SetBitmapScalingMode(FitImage,  mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,262,8,T:System.Windows.Media.BitmapScalingMode,,,,,var mode = (!_isFitMode && _zoomLevel >= 1.0)             ? BitmapScalingMode.NearestNeighbor             : BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,262,8,T:System.Windows.Media.BitmapScalingMode,,,,,var mode = (!_isFitMode && _zoomLevel >= 1.0)             ? BitmapScalingMode.NearestNeighbor             : BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,262,8,F:System.Windows.Media.BitmapScalingMode.HighQuality,,,,,var mode = (!_isFitMode && _zoomLevel >= 1.0)             ? BitmapScalingMode.NearestNeighbor             : BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,262,8,T:System.Windows.Media.BitmapScalingMode,,,,,var mode = (!_isFitMode && _zoomLevel >= 1.0)             ? BitmapScalingMode.NearestNeighbor             : BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,262,8,T:System.Windows.Media.BitmapScalingMode,,,,,var mode = (!_isFitMode && _zoomLevel >= 1.0)             ? BitmapScalingMode.NearestNeighbor             : BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,262,8,F:System.Windows.Media.BitmapScalingMode.NearestNeighbor,,,,,var mode = (!_isFitMode && _zoomLevel >= 1.0)             ? BitmapScalingMode.NearestNeighbor             : BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,251,12,T:System.Windows.Media.ScaleTransform,,,,,ZoomTransform.ScaleY  = _zoomLevel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,251,12,P:System.Windows.Media.ScaleTransform.ScaleY,,,,,ZoomTransform.ScaleY  = _zoomLevel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,250,12,T:System.Windows.Media.ScaleTransform,,,,,ZoomTransform.ScaleX  = _zoomLevel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,250,12,P:System.Windows.Media.ScaleTransform.ScaleX,,,,,ZoomTransform.ScaleX  = _zoomLevel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,249,12,T:System.Windows.Visibility,,,,,ZoomViewer.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,249,12,T:System.Windows.Visibility,,,,,ZoomViewer.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,249,12,F:System.Windows.Visibility.Visible,,,,,ZoomViewer.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,249,12,T:System.Windows.Controls.ScrollViewer,,,,,ZoomViewer.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,249,12,T:System.Windows.Visibility,,,,,ZoomViewer.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,249,12,P:System.Windows.UIElement.Visibility,,,,,ZoomViewer.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,248,12,T:System.Windows.Visibility,,,,,FitImage.Visibility   = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,248,12,T:System.Windows.Visibility,,,,,FitImage.Visibility   = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,248,12,F:System.Windows.Visibility.Collapsed,,,,,FitImage.Visibility   = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,248,12,T:System.Windows.Controls.Image,,,,,FitImage.Visibility   = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,248,12,T:System.Windows.Visibility,,,,,FitImage.Visibility   = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,248,12,P:System.Windows.UIElement.Visibility,,,,,FitImage.Visibility   = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,244,12,T:System.Windows.Visibility,,,,,ZoomViewer.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,244,12,T:System.Windows.Visibility,,,,,ZoomViewer.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,244,12,F:System.Windows.Visibility.Collapsed,,,,,ZoomViewer.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,244,12,T:System.Windows.Controls.ScrollViewer,,,,,ZoomViewer.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,244,12,T:System.Windows.Visibility,,,,,ZoomViewer.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,244,12,P:System.Windows.UIElement.Visibility,,,,,ZoomViewer.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,243,12,T:System.Windows.Visibility,,,,,FitImage.Visibility   = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,243,12,T:System.Windows.Visibility,,,,,FitImage.Visibility   = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,243,12,F:System.Windows.Visibility.Visible,,,,,FitImage.Visibility   = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,243,12,T:System.Windows.Controls.Image,,,,,FitImage.Visibility   = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,243,12,T:System.Windows.Visibility,,,,,FitImage.Visibility   = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\Views\FullscreenViewerWindow.xaml.cs,243,12,P:System.Windows.UIElement.Visibility,,,,,FitImage.Visibility   = Visibility.Visible;
